City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Brownwood,US,2022-10-05 20:05:53,31.7093,-98.9912,93.2,29,1,6.73
297,Dikson,RU,2022-10-05 20:05:54,73.5069,80.5464,30.49,76,92,6.55
298,Mehamn,NO,2022-10-05 20:05:54,71.0357,27.8492,42.75,75,0,19.57
299,Gunjur,GM,2022-10-05 20:05:55,13.2019,-16.7339,82.17,81,26,9.91
300,Fortuna,US,2022-10-05 20:05:55,40.5982,-124.1573,69.93,72,7,6.98
301,Canavieiras,BR,2022-10-05 20:05:55,-15.675,-38.9472,77.34,74,3,8.93
302,Shenzhen,CN,2022-10-05 20:02:12,22.5455,114.0683,83.21,88,30,8.43
303,Ocean City,US,2022-10-05 20:05:56,39.2776,-74.5746,61.05,88,100,8.01
304,Portland,US,2022-10-05 20:05:23,45.5234,-122.6762,66.24,77,100,6.91
305,Lorengau,PG,2022-10-05 20:05:56,-2.0226,147.2712,82.29,74,41,11.52
306,Mocuba,MZ,2022-10-05 20:05:57,-16.8392,36.9856,75.04,65,0,6.76
307,Tutoia,BR,2022-10-05 20:05:57,-2.7619,-42.2744,80.64,76,83,14.5
308,Laguna,US,2022-10-05 20:01:03,38.421,-121.4238,90.09,43,0,5.75
309,Balkhash,KZ,2022-10-05 20:05:58,46.844,74.9804,45.64,33,0,14.54
310,Necochea,AR,2022-10-05 20:05:58,-38.5473,-58.7368,60.48,66,100,5.7
311,Okhotsk,RU,2022-10-05 20:05:58,59.3833,143.3,29.37,55,100,9.15
312,Bandarbeyla,SO,2022-10-05 20:05:59,9.4942,50.8122,77.41,83,72,18.01
313,Chipata,ZM,2022-10-05 20:05:59,-13.6333,32.65,70.18,26,5,5.21
314,Shimoda,JP,2022-10-05 20:05:59,34.6667,138.95,58.1,91,100,19.26
315,Kota Kinabalu,MY,2022-10-05 20:04:57,5.9749,116.0724,76.98,88,20,3.44
316,Garden City,US,2022-10-05 20:01:17,42.3256,-83.331,79.88,41,57,1.01
317,Sri Aman,MY,2022-10-05 20:06:00,1.2376,111.4621,73.51,100,100,0.69
318,Shingu,JP,2022-10-05 20:06:00,33.7333,135.9833,63.82,79,100,4.74
319,Georgiyevka,KZ,2022-10-05 20:06:01,43.0369,74.7114,46.44,71,20,4.47
320,Sehore,IN,2022-10-05 20:06:01,23.2,77.0833,72.41,95,86,5.61
321,Havre-Saint-Pierre,CA,2022-10-05 20:06:02,50.2334,-63.5986,51.69,85,100,8.19
322,Vasvar,HU,2022-10-05 20:06:02,47.0493,16.7995,53.17,79,100,7.4
323,Kivsharivka,UA,2022-10-05 20:06:03,49.6213,37.7036,47.21,84,53,7.72
324,Shiraz,IR,2022-10-05 20:06:03,29.6036,52.5388,62.04,29,0,0.0
325,Praia Da Vitoria,PT,2022-10-05 20:06:04,38.7333,-27.0667,67.75,96,98,17.02
326,Matay,EG,2022-10-05 20:06:04,28.419,30.7792,79.25,42,0,16.44
327,Sobolevo,RU,2022-10-05 20:06:04,54.4299,31.8996,45.23,97,100,9.22
328,Ugoofaaru,MV,2022-10-05 20:07:05,5.6667,73.0,81.5,78,100,18.72
329,Eyl,SO,2022-10-05 20:07:05,7.9803,49.8164,77.68,82,99,16.4
330,Rudbar,AF,2022-10-05 20:07:06,30.15,62.6,72.12,16,0,13.09
331,Krasnyy Chikoy,RU,2022-10-05 20:07:06,50.3643,108.7512,23.07,83,7,2.13
332,Snezhnogorsk,RU,2022-10-05 20:07:07,69.1933,33.2531,40.78,92,58,9.66
333,Torbay,CA,2022-10-05 20:05:35,47.6666,-52.7314,62.76,55,5,4.0
334,Chokurdakh,RU,2022-10-05 20:07:07,70.6333,147.9167,16.18,97,96,5.61
335,Diban,SY,2022-10-05 20:07:08,35.0365,40.5167,86.5,28,0,7.99
336,Gornopravdinsk,RU,2022-10-05 20:07:08,60.05,69.9,43.47,96,100,6.08
337,Sabang,ID,2022-10-05 20:03:36,5.8933,95.3214,78.78,83,100,15.73
338,Maldonado,UY,2022-10-05 20:07:09,-34.6667,-54.9167,70.23,61,58,14.63
339,Saint-Augustin,CA,2022-10-05 20:07:09,51.226,-58.6502,58.14,66,25,12.01
340,Teberda,RU,2022-10-05 20:07:09,43.4456,41.7448,54.45,98,100,2.33
341,Pitimbu,BR,2022-10-05 20:07:10,-7.4706,-34.8086,79.39,79,0,11.32
342,Sao Joao Da Barra,BR,2022-10-05 20:07:10,-21.6403,-41.0511,75.29,85,73,11.1
343,Cabo San Lucas,MX,2022-10-05 20:03:19,22.8909,-109.9124,91.62,57,6,4.18
344,Manzhouli,CN,2022-10-05 20:07:11,49.6,117.4333,25.88,57,54,5.5
345,Kilindoni,TZ,2022-10-05 20:07:11,-7.9139,39.6668,76.3,75,24,15.08
346,Tautira,PF,2022-10-05 20:07:12,-17.7333,-149.15,76.42,72,18,24.14
347,Bani,DO,2022-10-05 20:05:39,18.2833,-70.3333,83.86,67,65,11.79
348,Bonthe,SL,2022-10-05 20:07:13,7.5264,-12.505,78.26,86,100,6.29
349,Saint-Philippe,RE,2022-10-05 20:07:13,-21.3585,55.7679,69.39,79,53,10.0
350,Eureka,US,2022-10-05 20:04:48,40.8021,-124.1637,76.68,73,14,1.99
351,Reconquista,AR,2022-10-05 20:07:13,-29.15,-59.65,73.38,61,100,11.01
352,San Juan Bautista,PE,2022-10-05 20:07:14,-14.0108,-75.7358,83.53,26,0,6.42
353,Werda,BW,2022-10-05 20:07:14,-25.2667,23.2833,81.5,14,0,10.54
354,Gizo,SB,2022-10-05 20:07:15,-8.103,156.8419,81.73,75,67,7.85
355,Sur,OM,2022-10-05 20:03:41,22.5667,59.5289,81.63,60,1,9.57
356,Pontianak,ID,2022-10-05 20:07:15,-0.0333,109.3333,75.18,100,75,2.3
357,La Ronge,CA,2022-10-05 20:07:16,55.1001,-105.2842,42.15,38,0,8.75
358,Pochutla,MX,2022-10-05 20:07:16,15.7432,-96.4661,88.83,62,45,6.44
359,Iki-Burul,RU,2022-10-05 20:07:16,45.8208,44.6472,58.1,75,100,7.43
360,Weatherford,US,2022-10-05 20:06:02,32.7593,-97.7972,88.66,28,0,6.11
361,Itarema,BR,2022-10-05 20:07:17,-2.9248,-39.9167,80.46,74,44,18.16
362,Faanui,PF,2022-10-05 20:07:17,-16.4833,-151.75,77.59,75,40,26.31
363,Ust-Koksa,RU,2022-10-05 20:07:18,50.2696,85.6108,35.29,63,92,1.63
364,General Pico,AR,2022-10-05 20:07:18,-35.6566,-63.7568,53.46,82,100,5.41
365,Vestmannaeyjar,IS,2022-10-05 20:07:19,63.4427,-20.2734,45.86,70,82,18.84
366,Boden,SE,2022-10-05 20:07:20,65.8252,21.6886,48.2,98,100,4.92
367,Honningsvag,NO,2022-10-05 20:07:20,70.9821,25.9704,44.35,76,100,18.41
368,Nyurba,RU,2022-10-05 20:07:21,63.2842,118.3319,29.98,96,100,9.26
369,Ruteng,ID,2022-10-05 20:07:21,-8.6136,120.4721,63.07,93,100,1.48
370,Kolpashevo,RU,2022-10-05 20:07:22,58.3131,82.9089,38.3,87,100,4.61
371,Chaihe,CN,2022-10-05 20:07:22,44.7667,129.7,28.62,69,0,4.03
372,Petropavlovsk-Kamchatskiy,RU,2022-10-05 20:04:48,53.0452,158.6483,32.59,93,75,2.24
373,Pisco,PE,2022-10-05 20:08:23,-13.7,-76.2167,68.05,60,0,11.5
374,Peachland,CA,2022-10-05 20:08:23,49.7665,-119.7357,81.9,26,33,2.24
375,Tongchuan,CN,2022-10-05 20:08:23,35.0806,109.0897,43.74,93,100,3.04
376,Rundu,NA,2022-10-05 20:08:24,-17.9333,19.7667,76.5,14,0,7.0
377,Klyuchevskiy,RU,2022-10-05 20:08:24,53.5317,119.4519,20.66,65,19,3.51
378,Bordei Verde,RO,2022-10-05 20:08:24,45.0833,27.5667,57.33,47,100,7.0
379,Valentin Gomez Farias,MX,2022-10-05 20:08:25,28.2167,-106.5833,73.29,37,8,9.22
380,Holme,DK,2022-10-05 20:08:25,56.1138,10.1725,60.37,89,100,23.69
381,Atambua,ID,2022-10-05 20:08:26,-9.1061,124.8925,73.78,85,84,3.74
382,Izmir,TR,2022-10-05 20:08:26,38.4622,27.0923,65.71,52,0,21.85
383,Mayor Pablo Lagerenza,PY,2022-10-05 20:08:26,-19.9309,-60.7718,105.84,20,20,16.42
384,Myanaung,MM,2022-10-05 20:08:27,18.2833,95.3167,76.59,88,97,1.45
385,Ballina,AU,2022-10-05 20:08:27,-28.8667,153.5667,60.01,99,100,3.11
386,Durazno,UY,2022-10-05 20:08:26,-33.4131,-56.5006,71.37,52,29,12.59
387,Asau,RO,2022-10-05 20:08:28,46.4333,26.4,51.28,79,96,6.08
388,Oktyabrskiy,RU,2022-10-05 20:08:28,54.4815,53.471,46.4,79,100,10.2
389,Khani,GE,2022-10-05 20:08:28,41.9563,42.9566,54.97,98,100,2.48
390,Nenton,GT,2022-10-05 20:08:29,15.8,-91.75,80.49,59,12,3.8
391,Kahone,SN,2022-10-05 20:08:29,14.15,-16.0333,83.84,63,84,10.63
392,Sosnogorsk,RU,2022-10-05 20:08:30,63.6023,53.8817,42.84,91,100,6.33
393,Artesia,US,2022-10-05 20:08:30,33.8658,-118.0831,92.73,68,0,8.05
394,Srednekolymsk,RU,2022-10-05 20:08:30,67.45,153.6833,20.53,88,100,23.2
395,Primorsko-Akhtarsk,RU,2022-10-05 20:08:31,46.0497,38.1747,59.09,63,0,7.78
396,Darlawn,IN,2022-10-05 20:08:31,24.0167,92.9,66.27,99,99,1.92
397,Sungairaya,ID,2022-10-05 20:08:31,0.7,108.9,76.05,90,100,3.47
398,Narsaq,GL,2022-10-05 20:08:32,60.9167,-46.05,39.42,90,100,11.92
399,South Venice,US,2022-10-05 20:08:32,27.0531,-82.4243,87.28,68,20,10.54
400,Erenhot,CN,2022-10-05 20:08:33,43.6475,111.9767,40.53,22,100,6.04
401,Doha,QA,2022-10-05 20:07:11,25.2867,51.5333,91.38,43,0,6.91
402,Tiksi,RU,2022-10-05 20:08:33,71.6872,128.8694,23.16,78,96,19.26
403,Kerema,PG,2022-10-05 20:08:33,-7.9631,145.7785,78.03,87,100,3.36
404,Yerbogachen,RU,2022-10-05 20:08:34,61.2767,108.0108,26.76,83,82,4.61
405,Hammerfest,NO,2022-10-05 20:08:34,70.6634,23.6821,45.05,76,75,3.44
406,Agadez,NE,2022-10-05 20:08:34,19.75,10.25,87.46,16,5,10.2
407,Port Shepstone,ZA,2022-10-05 20:08:35,-30.7414,30.455,68.27,93,17,8.75
408,Wamba,NG,2022-10-05 20:06:41,8.9333,8.6,73.2,89,35,2.66
409,Kurtamysh,RU,2022-10-05 20:08:35,54.9103,64.4319,48.22,33,100,9.89
410,Kingaroy,AU,2022-10-05 20:08:36,-26.5333,151.8333,56.39,90,86,4.72
411,Kasama,ZM,2022-10-05 20:08:36,-10.2129,31.1808,70.7,23,8,8.9
412,Hofn,IS,2022-10-05 20:08:36,64.2539,-15.2082,43.86,58,6,12.77
413,Santiago Del Estero,AR,2022-10-05 20:08:37,-27.7951,-64.2615,72.64,47,61,21.88
414,Bonavista,CA,2022-10-05 20:08:37,48.6499,-53.1147,59.32,65,10,9.24
415,Poddorye,RU,2022-10-05 20:08:37,57.4695,31.1156,46.71,97,100,6.24
416,Sergeyevka,KZ,2022-10-05 20:08:38,53.88,67.4158,46.69,31,100,8.03
417,Kulhudhuffushi,MV,2022-10-05 20:09:38,6.6221,73.07,80.82,80,100,17.56
418,Hailey,US,2022-10-05 20:09:39,43.5196,-114.3153,75.88,30,0,9.22
419,Juruti,BR,2022-10-05 20:09:39,-2.1522,-56.0922,98.33,30,90,7.27
420,Thinadhoo,MV,2022-10-05 20:09:39,0.5333,72.9333,81.95,76,100,17.4
421,Russkiy,RU,2022-10-05 20:09:40,43.0147,131.8642,28.26,52,0,11.59
422,Beipiao,CN,2022-10-05 20:09:40,41.7919,120.7792,40.48,28,100,4.18
423,Mucurapo,TT,2022-10-05 20:09:40,10.6667,-61.5333,78.03,97,100,11.95
424,Ndele,CF,2022-10-05 20:09:41,8.4109,20.6473,71.47,94,100,2.28
425,Matagami,CA,2022-10-05 20:07:31,49.7502,-77.6328,59.0,88,100,10.92
426,Nalut,LY,2022-10-05 20:09:41,30.3333,10.85,75.81,32,0,13.42
427,Hirado,JP,2022-10-05 20:09:42,33.3597,129.5531,64.38,73,100,14.25
428,Tual,ID,2022-10-05 20:09:42,-5.6667,132.75,82.8,75,100,7.56
429,Breves,BR,2022-10-05 20:09:42,-1.6822,-50.4803,93.6,39,42,7.14
430,Arroyo,ES,2022-10-05 20:09:43,41.6096,-4.7969,67.14,39,0,8.05
431,Port Blair,IN,2022-10-05 20:09:43,11.6667,92.75,80.19,83,100,13.29
432,Taikang,CN,2022-10-05 20:09:43,46.8333,124.4167,33.82,37,1,8.3
433,Anadyr,RU,2022-10-05 20:09:44,64.75,177.4833,42.49,93,97,35.01
434,Qaqortoq,GL,2022-10-05 20:09:44,60.7167,-46.0333,37.49,87,100,14.56
435,Ratnagiri,IN,2022-10-05 20:09:44,16.9833,73.3,79.11,88,100,6.76
436,Grindavik,IS,2022-10-05 20:08:43,63.8424,-22.4338,43.27,81,75,8.05
437,Manzanillo,CU,2022-10-05 20:09:45,20.3433,-77.1167,87.1,64,49,5.44
438,Jalu,LY,2022-10-05 20:09:45,29.0331,21.5482,78.66,38,1,8.59
439,Tubuala,PA,2022-10-05 20:09:46,9.5167,-79.0333,83.53,73,100,7.63
440,Constitucion,CL,2022-10-05 20:09:46,-35.3333,-72.4167,57.38,70,2,13.31
441,Helena,US,2022-10-05 20:08:10,46.5927,-112.0361,70.25,56,0,4.0
442,Carutapera,BR,2022-10-05 20:09:46,-1.195,-46.02,83.43,68,17,11.3
443,Henties Bay,NA,2022-10-05 20:09:47,-22.116,14.2845,54.79,93,5,9.48
444,Kavaratti,IN,2022-10-05 20:09:47,10.5669,72.642,81.19,79,78,15.39
445,Dillon,US,2022-10-05 20:09:48,34.4166,-79.3712,78.26,43,0,8.08
446,Coxim,BR,2022-10-05 20:09:48,-18.5067,-54.76,94.23,35,83,6.85
447,Los Llanos De Aridane,ES,2022-10-05 20:09:48,28.6585,-17.9182,73.13,87,0,12.66
448,Trinidad,BO,2022-10-05 20:09:49,-14.8333,-64.9,91.38,52,40,11.5
449,Isangel,VU,2022-10-05 20:07:48,-19.55,169.2667,73.96,72,29,9.95
450,Iqaluit,CA,2022-10-05 20:09:49,63.7506,-68.5145,33.53,100,100,8.05
451,Ornskoldsvik,SE,2022-10-05 20:09:49,63.2909,18.7153,50.95,100,100,10.36
452,Dori,BF,2022-10-05 20:09:50,14.0354,-0.0345,89.51,38,100,13.58
453,Ituporanga,BR,2022-10-05 20:09:50,-27.4144,-49.6025,70.25,70,88,4.0
454,Hami,CN,2022-10-05 20:09:50,42.8,93.45,52.74,46,0,4.97
455,Harper,LR,2022-10-05 20:09:51,4.375,-7.7169,76.57,90,97,7.31
456,Hovd,MN,2022-10-05 20:09:51,48.0056,91.6419,36.23,34,44,4.83
457,Mitsamiouli,KM,2022-10-05 20:09:52,-11.3847,43.2844,75.24,78,3,4.25
458,Roald,NO,2022-10-05 20:09:52,62.5833,6.1333,51.75,81,0,19.57
459,Guaraniacu,BR,2022-10-05 20:09:52,-25.1008,-52.8781,65.19,97,100,2.04
460,Havelock,US,2022-10-05 20:09:53,34.8791,-76.9013,71.98,61,75,11.5
461,Osias,PH,2022-10-05 20:09:53,7.6,124.8167,72.72,88,96,2.04
462,Coquimbo,CL,2022-10-05 20:09:53,-29.9533,-71.3436,64.13,59,20,12.66
463,Saint-Georges,GD,2022-10-05 20:09:54,12.0564,-61.7485,78.31,85,100,19.22
464,Oranjestad,AW,2022-10-05 20:09:54,12.524,-70.027,87.91,73,40,11.5
465,Inhambane,MZ,2022-10-05 20:10:54,-23.865,35.3833,72.75,88,0,11.61
466,Segezha,RU,2022-10-05 20:10:55,63.7415,34.3222,45.64,90,99,10.76
467,Ottumwa,US,2022-10-05 20:10:55,41.02,-92.4113,73.94,52,75,3.44
468,Pyapon,MM,2022-10-05 20:10:56,16.2833,95.6833,76.86,86,100,2.06
469,Sept-Iles,CA,2022-10-05 20:10:33,50.2001,-66.3821,52.05,85,100,1.01
470,Sebaste,PH,2022-10-05 20:10:56,11.5901,122.0945,78.13,88,99,7.31
471,Providencia,MX,2022-10-05 20:10:57,28.7167,-111.5833,94.21,43,0,7.78
472,Bhiwani,IN,2022-10-05 20:10:57,28.7833,76.1333,80.19,58,0,7.58
473,Fort Nelson,CA,2022-10-05 20:10:58,58.8053,-122.7002,54.23,46,85,3.58
474,Gambela,ET,2022-10-05 20:10:58,8.25,34.5833,70.16,91,100,2.73
475,Suntar,RU,2022-10-05 20:10:59,62.1444,117.6319,31.44,80,100,11.61
476,Sabzevar,IR,2022-10-05 20:10:59,36.2126,57.6819,65.28,20,0,11.56
477,Husavik,IS,2022-10-05 20:11:00,66.0449,-17.3389,36.7,97,100,39.35
478,Salina,US,2022-10-05 20:10:38,38.8403,-97.6114,80.02,38,0,12.66
479,Shache,CN,2022-10-05 20:11:00,38.4167,77.2406,67.71,29,100,5.19
480,Sembe,CG,2022-10-05 20:11:01,1.6481,14.5806,70.3,96,93,2.48
481,Bathsheba,BB,2022-10-05 20:11:01,13.2167,-59.5167,79.41,83,75,18.41
482,Dunedin,NZ,2022-10-05 20:06:58,-45.8742,170.5036,36.86,82,100,19.1
483,Tobias Barreto,BR,2022-10-05 20:10:29,-11.1839,-37.9983,83.01,50,6,15.1
484,Rancharia,BR,2022-10-05 20:11:02,-22.2292,-50.8931,88.59,40,5,4.0
485,Alofi,NU,2022-10-05 20:11:02,-19.0595,-169.9187,80.49,74,40,11.5
486,Anloga,GH,2022-10-05 20:11:03,5.7947,0.8973,78.17,88,7,11.45
487,Dasoguz,TM,2022-10-05 20:11:04,41.8363,59.9666,55.89,18,0,11.74
488,Kumbo,CM,2022-10-05 20:11:05,6.2,10.6667,59.31,94,99,1.28
489,Grand Gaube,MU,2022-10-05 20:11:05,-20.0064,57.6608,72.0,71,69,4.0
490,Puerto Del Rosario,ES,2022-10-05 20:11:05,28.5004,-13.8627,74.95,78,0,12.66
491,Key West,US,2022-10-05 20:11:06,24.5557,-81.7826,89.6,69,100,13.8
492,Boa Vista,BR,2022-10-05 20:09:42,2.8197,-60.6733,89.58,48,75,5.75
493,Karasburg,NA,2022-10-05 20:11:07,-28.0167,18.75,67.24,17,58,8.16
494,Fort Wellington,GY,2022-10-05 20:11:08,6.4,-57.6,83.17,72,93,10.36
495,Slave Lake,CA,2022-10-05 20:11:09,55.2834,-114.769,44.58,76,100,14.97
496,Krasnoselkup,RU,2022-10-05 20:11:09,65.7,82.4667,32.85,94,100,9.1
497,Kusti,SD,2022-10-05 20:11:09,13.1629,32.6635,77.7,67,100,12.33
498,Bumba,CD,2022-10-05 20:11:10,2.1833,22.4667,70.61,98,100,2.68
499,Makakilo City,US,2022-10-05 20:11:10,21.3469,-158.0858,82.72,63,40,10.36
500,Houma,US,2022-10-05 20:11:11,29.5958,-90.7195,84.99,53,75,8.05
501,Cap Malheureux,MU,2022-10-05 20:11:11,-19.9842,57.6142,70.47,71,62,4.0
502,Blackwater,AU,2022-10-05 20:11:12,-23.5833,148.8833,63.01,89,30,8.43
503,Bambanglipuro,ID,2022-10-05 20:11:12,-7.95,110.2833,76.17,85,100,8.88
504,Kruisfontein,ZA,2022-10-05 20:11:03,-34.0033,24.7314,55.89,83,76,4.97
505,Viedma,AR,2022-10-05 20:10:28,-40.8135,-62.9967,73.51,24,19,15.3
506,Treinta Y Tres,UY,2022-10-05 20:11:13,-33.2333,-54.3833,67.03,62,54,13.96
507,Mangrol,IN,2022-10-05 20:11:14,21.1167,70.1167,80.33,75,16,11.59
508,Puerto Ayacucho,VE,2022-10-05 20:11:14,5.6639,-67.6236,82.06,84,100,4.56
509,Palmas De Monte Alto,BR,2022-10-05 20:11:15,-14.2672,-43.1619,92.39,23,18,8.72
510,Dandong,CN,2022-10-05 20:09:17,40.1292,124.3947,38.61,61,94,7.78
511,Aleksandrov Gay,RU,2022-10-05 20:11:15,50.147,48.5704,58.28,85,100,6.69
512,Shihezi,CN,2022-10-05 20:11:15,44.3,86.0333,52.5,33,0,2.55
513,Artyom,AZ,2022-10-05 20:11:16,40.4723,50.333,68.14,81,0,18.32
514,San Carlos De Bariloche,AR,2022-10-05 20:12:16,-41.1456,-71.3082,54.01,50,75,25.32
515,Hudson Bay,CA,2022-10-05 20:12:17,52.85,-102.3842,46.2,43,44,12.24
516,Saint-Leu,RE,2022-10-05 20:12:17,-21.15,55.2833,68.86,77,50,2.73
517,Alice Springs,AU,2022-10-05 20:12:18,-23.7,133.8833,60.35,77,0,0.0
518,Marzuq,YE,2022-10-05 20:07:24,14.4,46.4667,75.4,55,58,3.87
519,Comodoro Rivadavia,AR,2022-10-05 20:08:05,-45.8667,-67.5,62.46,29,0,14.97
520,Allapalli,IN,2022-10-05 20:12:19,19.4167,80.0667,73.89,99,71,2.06
521,Abu Dhabi,AE,2022-10-05 20:12:19,24.4667,54.3667,86.97,83,0,8.7
522,Port Hardy,CA,2022-10-05 20:12:20,50.6996,-127.4199,61.86,83,100,2.53
523,Morondava,MG,2022-10-05 20:12:20,-20.2833,44.2833,75.36,83,0,5.17
524,Tulun,RU,2022-10-05 20:12:20,54.5611,100.5792,32.25,97,100,3.0
525,Fredericksburg,US,2022-10-05 20:09:35,38.3032,-77.4605,70.61,64,100,13.8
526,Aitape,PG,2022-10-05 20:12:21,-3.1374,142.3475,78.28,87,100,7.16
527,Adrar,MR,2022-10-05 20:12:21,20.5022,-10.0711,95.9,12,7,10.92
528,Berdigestyakh,RU,2022-10-05 20:12:22,62.0989,126.6992,25.7,96,100,5.39
529,Garowe,SO,2022-10-05 20:12:22,8.4054,48.4845,81.16,56,99,15.64
530,Lubango,AO,2022-10-05 20:12:23,-14.9172,13.4925,62.49,66,12,5.37
531,Dodoma,TZ,2022-10-05 20:12:23,-6.1722,35.7395,70.0,48,10,13.35
532,Porec,HR,2022-10-05 20:12:24,45.2258,13.5939,59.65,75,100,2.84
533,Haines Junction,CA,2022-10-05 20:12:24,60.7522,-137.5108,47.93,79,100,1.7
534,Kolokani,ML,2022-10-05 20:12:25,13.5728,-8.0339,78.22,68,42,9.95
535,Manado,ID,2022-10-05 20:12:25,1.487,124.8455,77.77,94,40,2.3
536,Karratha,AU,2022-10-05 20:12:25,-20.7377,116.8463,72.41,34,18,13.87
537,Port-Cartier,CA,2022-10-05 20:12:26,50.0334,-66.8654,51.75,85,100,2.46
538,Alakurtti,RU,2022-10-05 20:12:26,66.9672,30.3491,41.85,97,100,3.71
539,San Rafael,AR,2022-10-05 20:10:00,-34.6177,-68.3301,66.2,29,66,11.03
540,Iranshahr,IR,2022-10-05 20:12:27,27.2025,60.6848,82.33,15,0,5.97
541,Omsukchan,RU,2022-10-05 20:12:27,62.5333,155.8,11.48,95,100,6.13
542,Port Lincoln,AU,2022-10-05 20:12:27,-34.7333,135.8667,54.03,91,3,7.94
543,Irtyshskiy,RU,2022-10-05 20:12:28,58.3333,68.1333,46.72,67,100,5.95
544,Okha,RU,2022-10-05 20:12:28,53.5739,142.9478,33.67,73,100,19.22
545,Rathdrum,US,2022-10-05 20:12:29,47.8137,-116.892,74.97,45,0,0.0
546,Bereda,ES,2022-10-05 20:12:29,43.2686,-7.5406,62.42,100,100,6.44
547,Finnsnes,NO,2022-10-05 20:12:29,69.2296,17.9811,46.76,94,100,7.2
548,Iskateley,RU,2022-10-05 20:12:30,67.6803,53.1512,43.05,97,100,6.49
549,Santa Teresa,VE,2022-10-05 20:12:30,10.2341,-66.6631,85.91,75,94,4.18
550,Atar,MR,2022-10-05 20:11:31,20.5169,-13.0499,98.11,13,24,14.25
551,Nguruka,TZ,2022-10-05 20:10:24,-5.1092,31.0419,75.83,28,52,0.81
552,Biloela,AU,2022-10-05 20:12:31,-24.4167,150.5,59.41,86,6,3.96
553,Romny,UA,2022-10-05 20:12:31,50.751,33.4747,48.74,87,100,7.49
554,Srandakan,ID,2022-10-05 20:12:31,-7.9386,110.2506,76.33,85,100,8.77
555,Santa Cruz,BO,2022-10-05 20:12:24,-17.8,-63.1667,89.65,51,40,28.77
556,Kuching,MY,2022-10-05 20:12:32,1.55,110.3333,77.22,94,20,3.44
557,Gold Coast,AU,2022-10-05 20:12:00,-28.0,153.4333,64.0,92,75,6.91
558,Khandagayty,RU,2022-10-05 20:13:32,50.7333,92.05,36.1,42,100,0.51
559,Tigil,RU,2022-10-05 20:13:33,57.8,158.6667,34.25,71,79,24.87
560,Auki,SB,2022-10-05 20:13:33,-8.7676,160.7034,76.93,77,100,4.27
561,Ranong,TH,2022-10-05 20:13:34,9.9658,98.6348,77.61,91,100,3.71
562,Serenje,ZM,2022-10-05 20:13:34,-13.2325,30.2352,70.99,21,30,9.98
563,Pierre,US,2022-10-05 20:13:34,44.3683,-100.351,73.85,57,0,12.66
564,Andenes,NO,2022-10-05 20:13:35,69.3143,16.1194,45.93,80,40,12.66
565,Melito Di Porto Salvo,IT,2022-10-05 20:13:35,37.9222,15.7714,67.95,72,9,2.3
566,West Lafayette,US,2022-10-05 20:13:34,40.4259,-86.9081,77.22,25,0,4.61
567,Puerto Escondido,MX,2022-10-05 20:13:36,15.85,-97.0667,86.83,58,20,6.91
568,Sao Filipe,CV,2022-10-05 20:12:49,14.8961,-24.4956,79.45,80,50,6.76
569,Muncar,ID,2022-10-05 20:13:36,-8.4333,114.3333,76.46,89,100,6.11
570,Yamada,JP,2022-10-05 20:13:37,39.4667,141.95,48.0,72,53,6.2
571,Balabac,PH,2022-10-05 20:13:37,7.9868,117.0645,81.48,79,90,5.61
572,Nantucket,US,2022-10-05 20:11:03,41.2835,-70.0995,62.71,98,100,14.97
573,Lubao,PH,2022-10-05 20:13:37,14.9167,120.55,82.11,89,85,4.56
574,Viransehir,TR,2022-10-05 20:13:38,37.2353,39.7631,78.75,30,100,6.62
575,Vila,PT,2022-10-05 20:13:38,42.0304,-8.1588,57.7,80,44,5.3
576,Huntington,US,2022-10-05 20:13:07,38.4193,-82.4452,74.88,36,0,5.99
577,Laje,BR,2022-10-05 20:13:39,-10.1833,-40.9667,90.79,18,14,11.43
578,Paamiut,GL,2022-10-05 20:13:39,61.994,-49.6678,36.68,93,100,9.64
579,Kirakira,SB,2022-10-05 20:13:39,-10.4544,161.9205,80.53,78,100,6.04
580,Kaohsiung,TW,2022-10-05 20:11:54,22.6163,120.3133,82.04,85,3,1.01
581,Storforshei,NO,2022-10-05 20:13:40,66.4043,14.5233,47.98,76,100,13.8
582,Copacele,RO,2022-10-05 20:13:40,45.5,22.1,50.27,78,100,3.87
583,Namibe,AO,2022-10-05 20:13:41,-15.1961,12.1522,64.51,84,76,1.83
584,Mago,RU,2022-10-05 20:13:41,53.2514,140.1822,28.54,60,83,7.38
585,Matamoros,MX,2022-10-05 20:13:41,25.5333,-103.25,77.11,53,40,0.0
586,Nuuk,GL,2022-10-05 20:12:07,64.1835,-51.7216,38.01,87,75,1.14
587,Teresina,BR,2022-10-05 20:10:11,-5.0892,-42.8019,98.31,28,0,4.61
588,Kanye,BW,2022-10-05 20:13:42,-24.9667,25.3327,76.24,29,3,12.71
589,Kampot,KH,2022-10-05 20:13:42,10.6167,104.1833,77.05,86,100,5.57
590,Ortega,CO,2022-10-05 20:13:43,3.9361,-75.2217,88.63,52,37,3.67
591,Alyangula,AU,2022-10-05 20:13:43,-13.8483,136.4192,78.51,78,30,7.38
592,Voh,NC,2022-10-05 20:13:43,-20.9667,164.7,69.26,70,65,3.38
